genus_species,Order,Suborder,Family,Subfamily,Genus,Species,mod_tiplabel,SVL_mm,Mass_g,rootmass,ED_right_mm,ED_left_mm,eyemean,CD_right_mm,CD_left_mm,cormean,Adult_habitat,Activity_period,Mating_habitat,Life_history,Larval_habitat,Sex_dichromatism
Myobatrachus_gouldii,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii_Myobatrachidae,36.1,5,1.7099759466766968,NA,NA,NA,1.9,2.2,2.05,Fossorial,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Myobatrachus_gouldii,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii_Myobatrachidae,41.3,10,2.154434690031884,3.4,3.3,3.3499999999999996,2.3,2.3,2.3,Fossorial,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Myobatrachus_gouldii,Anura,Neobatrachia,Myobatrachidae,NA,Myobatrachus,gouldii,Myobatrachus_gouldii_Myobatrachidae,35.2,4,1.5874010519681994,NA,NA,NA,2,2.2,2.1,Fossorial,Nocturnal,Ground,No free-living larvae,No larvae,Absent
Nasikabatrachus_sahyadrensis,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,78.7,87.4,4.437828118301934,2.3,2.2,2.25,NA,NA,NA,Fossorial,NA,Ground,Free-living larvae,Lotic water,Absent
Nasikabatrachus_sahyadrensis,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,89.4,151.7,5.333289930202337,2.3,2.2,2.25,NA,NA,NA,Fossorial,NA,Ground,Free-living larvae,Lotic water,Absent
Nasikabatrachus_sahyadrensis,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,53.4,20.1,2.718934126781983,2.1,2.2,2.1500000000000004,NA,NA,NA,Fossorial,NA,Ground,Free-living larvae,Lotic water,Absent
Nasikabatrachus_sahyadrensis,Anura,Neobatrachia,Nasikabatrachidae,NA,Nasikabatrachus,sahyadrensis,Nasikabatrachus_sahyadrensis_Nasikabatrachidae,68.8,30.8,3.13461041448134,2,2.1,2.05,NA,NA,NA,Fossorial,NA,Ground,Free-living larvae,Lotic water,Absent
Nidirana_chapaensis,Anura,Neobatrachia,Ranidae,NA,Nidirana,chapaensis,Babina_chapaensis_Ranidae,53.6,13,2.3513346877207573,6.7,6.5,6.6,5.5,5.4,5.45,Semiaquatic,NA,NA,NA,NA,NA
Nidirana_chapaensis,Anura,Neobatrachia,Ranidae,NA,Nidirana,chapaensis,Babina_chapaensis_Ranidae,45.5,7,1.912931182772389,5.6,5.7,5.65,4.9,4.8,4.85,Semiaquatic,NA,NA,NA,NA,NA
Nidirana_chapaensis,Anura,Neobatrachia,Ranidae,NA,Nidirana,chapaensis,Babina_chapaensis_Ranidae,35,3,1.4422495703074083,4.7,4.4,4.550000000000001,3.7,3.7,3.7,Semiaquatic,NA,NA,NA,NA,NA
Nyctibates_corrugatus,Anura,Neobatrachia,Arthroleptidae,NA,Nyctibates,corrugatus,Nyctibates_corrugatus_Arthroleptidae,56.2,14.9,2.4607193789209023,8,8.2,8.1,6.7,6.4,6.550000000000001,Ground-dwelling,Nocturnal,Ground,Free-living larvae,Lotic water,Absent
Nyctibates_corrugatus,Anura,Neobatrachia,Arthroleptidae,NA,Nyctibates,corrugatus,Nyctibates_corrugatus_Arthroleptidae,57.4,13.5,2.381101577952299,7.8,7.4,7.6,6.5,6.2,6.35,Ground-dwelling,Nocturnal,Ground,Free-living larvae,Lotic water,Absent
Nyctibates_corrugatus,Anura,Neobatrachia,Arthroleptidae,NA,Nyctibates,corrugatus,Nyctibates_corrugatus_Arthroleptidae,48.4,8.2,2.0165296752181043,7,6.6,6.8,5.5,5.5,5.5,Ground-dwelling,Nocturnal,Ground,Free-living larvae,Lotic water,Absent
Nyctibatrachus_humayuni,Anura,Neobatrachia,Nyctibatrachidae,NA,Nyctibatrachus,humayuni,Nyctibatrachus_humayuni_Nyctibatrachidae,52,14.3,2.4272360429169444,7.6,7.2,7.4,4.9,5.4,5.15,Semiaquatic,Nocturnal,Plants,Free-living larvae,Lotic water,Absent
Nyctibatrachus_humayuni,Anura,Neobatrachia,Nyctibatrachidae,NA,Nyctibatrachus,humayuni,Nyctibatrachus_humayuni_Nyctibatrachidae,44.6,11.6,2.2637023919259014,6.4,6.1,6.25,4.8,4.8,4.8,Semiaquatic,Nocturnal,Plants,Free-living larvae,Lotic water,Absent
Nyctibatrachus_humayuni,Anura,Neobatrachia,Nyctibatrachidae,NA,Nyctibatrachus,humayuni,Nyctibatrachus_humayuni_Nyctibatrachidae,34.7,5.4,1.7544106429277195,4.8,4.5,4.65,3.4,3.6,3.5,Semiaquatic,Nocturnal,Plants,Free-living larvae,Lotic water,Absent
Nyctimystes_kubori,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,kubori,Nyctimystes_kubori_Hylidae,56.3,13,2.3513346877207573,7.4,7.6,7.5,5.8,5.9,5.85,Scansorial,Nocturnal,Plants,Free-living larvae,Lotic water,NA
Nyctimystes_kubori,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,kubori,Nyctimystes_kubori_Hylidae,40.1,5,1.7099759466766968,6.3,5.7,6,4.8,4.4,4.6,Scansorial,Nocturnal,Plants,Free-living larvae,Lotic water,NA
Nyctimystes_kubori,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,kubori,Nyctimystes_kubori_Hylidae,38,5,1.7099759466766968,6.1,5.9,6,4.3,4.6,4.449999999999999,Scansorial,Nocturnal,Plants,Free-living larvae,Lotic water,NA
Nyctimystes_papua,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,papua,Nyctimystes_papua_Hylidae,48.5,5.6,1.7758080034852013,6.4,6.1,6.25,5.4,5.7,5.550000000000001,Scansorial,Nocturnal,NA,NA,NA,NA
Nyctimystes_papua,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,papua,Nyctimystes_papua_Hylidae,50.3,4.7,1.6750686836022342,6.5,5.7,6.1,5.6,5.4,5.5,Scansorial,Nocturnal,NA,NA,NA,NA
Nyctimystes_papua,Anura,Neobatrachia,Pelodryadidae,Pelodryadinae,Nyctimystes,papua,Nyctimystes_papua_Hylidae,49.1,6.5,1.866255578408624,7,7,7,5.6,5.7,5.65,Scansorial,Nocturnal,NA,NA,NA,NA
Occidozyga_laevis,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,laevis,Occidozyga_laevis_Dicroglossidae,32.4,4.3,1.6261333316791686,3.8,3.8,3.8,3.4,3.4,3.4,Aquatic,Nocturnal,NA,Free-living larvae,Lentic water,Absent
Occidozyga_laevis,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,laevis,Occidozyga_laevis_Dicroglossidae,26.1,2.8,1.4094597464129783,3.5,3.2,3.35,2.9,2.7,2.8,Aquatic,Nocturnal,NA,Free-living larvae,Lentic water,Absent
Occidozyga_laevis,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,laevis,Occidozyga_laevis_Dicroglossidae,27.4,2.5,1.3572088082974532,3.6,3.4,3.5,3.1,2.9,3,Aquatic,Nocturnal,NA,Free-living larvae,Lentic water,Absent
Occidozyga_lima,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,lima,Occidozyga_lima_Dicroglossidae,25.5,2.8,1.4094597464129783,3.5,3.3,3.4,2.5,2.2,2.35,Aquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Occidozyga_lima,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,lima,Occidozyga_lima_Dicroglossidae,26.1,3.4,1.5036945962049748,3.3,3.3,3.3,2.2,2.1,2.1500000000000004,Aquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Occidozyga_lima,Anura,Neobatrachia,Dicroglossidae,NA,Occidozyga,lima,Occidozyga_lima_Dicroglossidae,26,2.9,1.4260431471424087,3.2,3,3.1,2.2,2.3,2.25,Aquatic,NA,Lotic water,Free-living larvae,Lotic water,Absent
Odontobatrachus_natator,Anura,Neobatrachia,Odontobatrachidae,NA,Odontobatrachus,natator,Odontobatrachus_natator_Odontobatrachidae,53.65,15.11,2.4722259161012197,7.25,7.11,7.18,6.35,5.92,6.135,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,Lotic water,Absent
Odontobatrachus_natator,Anura,Neobatrachia,Odontobatrachidae,NA,Odontobatrachus,natator,Odontobatrachus_natator_Odontobatrachidae,55.6,17.06,2.574303075918256,7.21,7.24,7.225,5.89,5.97,5.93,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,Lotic water,Absent
Odontobatrachus_natator,Anura,Neobatrachia,Odontobatrachidae,NA,Odontobatrachus,natator,Odontobatrachus_natator_Odontobatrachidae,49.7,10.5,2.1897595699439445,7.32,6.95,7.135,5.47,5.85,5.66,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,Lotic water,Absent
Odontophrynus_americanus,Anura,Neobatrachia,Odontophrynidae,NA,Odontophrynus,americanus,Odontophrynus_americanus_Odontophrynidae,42.7,12.5,2.320794416806389,6.8,6.5,6.65,5.2,5.3,5.25,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Odontophrynus_americanus,Anura,Neobatrachia,Odontophrynidae,NA,Odontophrynus,americanus,Odontophrynus_americanus_Odontophrynidae,51.6,17.3,2.5863186669446736,7.3,7.1,7.199999999999999,6.4,5.8,6.1,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Odontophrynus_americanus,Anura,Neobatrachia,Odontophrynidae,NA,Odontophrynus,americanus,Odontophrynus_americanus_Odontophrynidae,48,12.4,2.3145890545258756,6,6.7,6.35,5.1,5.1,5.1,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Odorrana_hosii,Anura,Neobatrachia,Ranidae,NA,Odorrana,hosii,Odorrana_hosii_Ranidae,93.3,49.7,3.6766486501993407,11.5,12.7,12.1,9.1,9.5,9.3,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,NA,Present
Odorrana_hosii,Anura,Neobatrachia,Ranidae,NA,Odorrana,hosii,Odorrana_hosii_Ranidae,84,39.2,3.396998504483621,12.3,11.2,11.75,9.6,9,9.3,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,NA,Present
Odorrana_hosii,Anura,Neobatrachia,Ranidae,NA,Odorrana,hosii,Odorrana_hosii_Ranidae,50.7,7.7,1.9746808222123668,8,8,8,6.4,6.5,6.45,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,NA,Present
Oreobates_quixensis,Anura,Neobatrachia,Craugastoridae,Holoadeninae,Oreobates,quixensis,Oreobates_quixensis_Strabomantidae,53.4,16.4,2.5406681855449613,8.3,7.8,8.05,6.8,6.4,6.6,Ground-dwelling,Nocturnal,NA,No free-living larvae,NA,Absent
Oreobates_quixensis,Anura,Neobatrachia,Craugastoridae,Holoadeninae,Oreobates,quixensis,Oreobates_quixensis_Strabomantidae,50.7,13.3,2.369284502156768,8.3,7.5,7.9,5.6,6.7,6.15,Ground-dwelling,Nocturnal,NA,No free-living larvae,NA,Absent
Oreobates_quixensis,Anura,Neobatrachia,Craugastoridae,Holoadeninae,Oreobates,quixensis,Oreobates_quixensis_Strabomantidae,27,2.4,1.338865900164339,4.9,4.8,4.85,3.8,3.8,3.8,Ground-dwelling,Nocturnal,NA,No free-living larvae,NA,Absent
Oreophryne_variabilis,Anura,Neobatrachia,Microhylidae,Asterophryinae,Oreophryne,variabilis,Oreophryne_variabilis_Microhylidae,26.9,1.8,1.21644039911468,NA,3.3,3.3,NA,2.8,2.8,Scansorial,NA,NA,NA,NA,NA
Oreophryne_variabilis,Anura,Neobatrachia,Microhylidae,Asterophryinae,Oreophryne,variabilis,Oreophryne_variabilis_Microhylidae,26.4,2.1,1.2805791649874942,3.4,3.3,3.3499999999999996,2.9,2.7,2.8,Scansorial,NA,NA,NA,NA,NA
Oreophryne_variabilis,Anura,Neobatrachia,Microhylidae,Asterophryinae,Oreophryne,variabilis,Oreophryne_variabilis_Microhylidae,22.8,1.5,1.1447142425533319,2.7,2.9,2.8,2.4,2.5,2.45,Scansorial,NA,NA,NA,NA,NA
Osteocephalus_taurinus,Anura,Neobatrachia,Hylidae,NA,Osteocephalus,taurinus,Osteocephalus_taurinus_Hylidae,70.8,16.8,2.5611583299749885,9.8,9.4,9.600000000000001,7.8,7.1,7.449999999999999,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
Osteocephalus_taurinus,Anura,Neobatrachia,Hylidae,NA,Osteocephalus,taurinus,Osteocephalus_taurinus_Hylidae,72.8,24.8,2.916199471653423,10.4,10.4,10.4,7.9,7.1,7.5,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
Osteocephalus_taurinus,Anura,Neobatrachia,Hylidae,NA,Osteocephalus,taurinus,Osteocephalus_taurinus_Hylidae,70.6,17.1,2.5763134657051983,8.5,9.3,8.9,6.5,7.9,7.2,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
Pelobates_cultripes,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,cultripes,Pelobates_cultripes_Pelobatidae,74.6,69,4.101565929702347,12.2,12.5,12.35,8.2,8.2,8.2,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelobates_cultripes,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,cultripes,Pelobates_cultripes_Pelobatidae,68.8,36,3.3019272488946263,10.2,10,10.1,7.7,7.4,7.550000000000001,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelobates_cultripes,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,cultripes,Pelobates_cultripes_Pelobatidae,83.5,76,4.235823584254893,11.7,10.7,11.2,9,9.2,9.1,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelobates_syriacus,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,syriacus,Pelobates_syriacus_Pelobatidae,49.4,10.6,2.196689235027742,6.6,6.3,6.449999999999999,5.4,4.7,5.050000000000001,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelobates_syriacus,Anura,Archaeobatrachia,Pelobatidae,NA,Pelobates,syriacus,Pelobates_syriacus_Pelobatidae,81.3,57.8,3.86642223319412,9.1,8.8,8.95,6.7,7.1,6.9,Fossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelodytes_punctatus,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus_Pelodytidae,29.1,2,1.2599210498948732,3.8,3.6,3.7,3.2,3.1,3.1500000000000004,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelodytes_punctatus,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus_Pelodytidae,35.8,4,1.5874010519681994,4,3.8,3.9,3,3.7,3.35,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelodytes_punctatus,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus_Pelodytidae,30.7,2,1.2599210498948732,4.1,3.9,4,3.3,3.5,3.4,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelodytes_punctatus,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus_Pelodytidae,44.3,8,2,5,5.3,5.15,NA,4,4,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelodytes_punctatus,Anura,Archaeobatrachia,Pelodytidae,NA,Pelodytes,punctatus,Pelodytes_punctatus_Pelodytidae,38.3,6,1.8171205928321397,5.4,5.2,5.300000000000001,3.5,4,3.75,Ground-dwelling,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pelophylax_ridibundus,Anura,Neobatrachia,Ranidae,NA,Pelophylax,ridibundus,Pelophylax_ridibundus_Ranidae,78.7,55.5,3.814441812926558,9.7,9.2,9.45,6.2,6.4,6.300000000000001,Semiaquatic,Both,Lotic water,Free-living larvae,Lotic water,Absent
Pelophylax_ridibundus,Anura,Neobatrachia,Ranidae,NA,Pelophylax,ridibundus,Pelophylax_ridibundus_Ranidae,85.3,68,4.081655101917348,9.3,9.3,9.3,6.2,6.1,6.15,Semiaquatic,Both,Lotic water,Free-living larvae,Lotic water,Absent
Pelophylax_ridibundus,Anura,Neobatrachia,Ranidae,NA,Pelophylax,ridibundus,Pelophylax_ridibundus_Ranidae,85.2,66,4.04124002062219,10.1,10.2,10.149999999999999,6.6,6.8,6.699999999999999,Semiaquatic,Both,Lotic water,Free-living larvae,Lotic water,Absent
Petropedetes_parkeri,Anura,Neobatrachia,Petropedetidae,NA,Petropedetes,parkeri,Petropedetes_parkeri_Petropedetidae,48.7,11.2,2.2373778841627936,6.8,6.6,6.699999999999999,5.4,5.5,5.45,Scansorial,Both,Ground,Free-living larvae,On land,Absent
Petropedetes_parkeri,Anura,Neobatrachia,Petropedetidae,NA,Petropedetes,parkeri,Petropedetes_parkeri_Petropedetidae,61.5,23,2.8438669798515654,8.3,8.3,8.3,6.5,6.3,6.4,Scansorial,Both,Ground,Free-living larvae,On land,Absent
Petropedetes_parkeri,Anura,Neobatrachia,Petropedetidae,NA,Petropedetes,parkeri,Petropedetes_parkeri_Petropedetidae,49.9,9.2,2.0953791063432945,6.9,6.7,6.800000000000001,5.4,5.6,5.5,Scansorial,Both,Ground,Free-living larvae,On land,Absent
Phlyctimantis _verrucosus,Anura,Neobatrachia,Hyperoliidae,NA,Phlyctimantis ,verrucosus,Phlyctimantis_verrucosus_Hyperoliidae,52.8,10.2,2.168702885250197,7.2,7.2,7.2,4.8,5.1,4.949999999999999,Scansorial,NA,Plants,Free-living larvae,Lentic water,Absent
Phlyctimantis _verrucosus,Anura,Neobatrachia,Hyperoliidae,NA,Phlyctimantis ,verrucosus,Phlyctimantis_verrucosus_Hyperoliidae,49.8,8.3,2.024693852005457,6.3,6.2,6.25,4.8,4.7,4.75,Scansorial,NA,Plants,Free-living larvae,Lentic water,Absent
Phrynobatrachus_krefftii,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,krefftii,Phrynobatrachus_krefftii_Phrynobatrachidae,31.7,3.5,1.5182944859378311,4.5,4.5,4.5,3.7,3.7,3.7,Semiaquatic,Diurnal,Lentic water,Free-living larvae,Lotic water,Absent
Phrynobatrachus_krefftii,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,krefftii,Phrynobatrachus_krefftii_Phrynobatrachidae,30.6,3.2,1.4736125994561546,5,4.8,4.9,3.7,3.7,3.7,Semiaquatic,Diurnal,Lentic water,Free-living larvae,Lotic water,Absent
Phrynobatrachus_krefftii,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,krefftii,Phrynobatrachus_krefftii_Phrynobatrachidae,29.7,2.9,1.4260431471424087,4.7,4.6,4.65,4.1,3.7,3.9,Semiaquatic,Diurnal,Lentic water,Free-living larvae,Lotic water,Absent
Phrynobatrachus_natalensis,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,natalensis,Phrynobatrachus_natalensis_Phrynobatrachidae,26.1,2.7,1.3924766500838337,3.8,3.9,3.8499999999999996,3.2,3.3,3.25,Ground-dwelling,Diurnal,Lentic water,Free-living larvae,Lentic water,Present
Phrynobatrachus_natalensis,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,natalensis,Phrynobatrachus_natalensis_Phrynobatrachidae,27.9,2.2,1.300591446851387,3.6,3.5,3.55,3.1,3,3.05,Ground-dwelling,Diurnal,Lentic water,Free-living larvae,Lentic water,Present
Phrynobatrachus_natalensis,Anura,Neobatrachia,Phrynobatrachidae,NA,Phrynobatrachus,natalensis,Phrynobatrachus_natalensis_Phrynobatrachidae,26.8,2.3,1.3200061217959123,3.8,3.6,3.7,3.3,3.1,3.2,Ground-dwelling,Diurnal,Lentic water,Free-living larvae,Lentic water,Present
Phrynoidis_asper,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,asper,Phrynoidis_aspera_Bufonidae,59.8,27.5,3.0184053683988425,8.6,8.4,8.5,6.3,6.3,6.3,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,Lotic water,Absent
Phrynoidis_asper,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,asper,Phrynoidis_aspera_Bufonidae,57.2,20.5,2.7368518373992137,7.7,7.8,7.75,6,6,6,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,Lotic water,Absent
Phrynoidis_asper,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,asper,Phrynoidis_aspera_Bufonidae,70.2,42.5,3.4897660234544436,9.8,9,9.4,7,7.7,7.35,Semiaquatic,Nocturnal,Lotic water,Free-living larvae,Lotic water,Absent
Phrynoidis_juxtasper,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,juxtasper,Phrynoidis_juxtaspera_Bufonidae,84.4,47.1,3.6113837181884034,11.3,11,11.15,8.3,7.9,8.100000000000001,Ground-dwelling,NA,Lotic water,Free-living larvae,NA,Absent
Phrynoidis_juxtasper,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,juxtasper,Phrynoidis_juxtaspera_Bufonidae,157.8,240,6.214465011907717,19.1,17.4,18.25,14.5,13.8,14.15,Ground-dwelling,NA,Lotic water,Free-living larvae,NA,Absent
Phrynoidis_juxtasper,Anura,Neobatrachia,Bufonidae,NA,Phrynoidis,juxtasper,Phrynoidis_juxtaspera_Bufonidae,109.2,74,4.198336453808407,15.5,15.7,15.6,10.7,10.8,10.75,Ground-dwelling,NA,Lotic water,Free-living larvae,NA,Absent
Phrynomantis_microps,Anura,Neobatrachia,Microhylidae,NA,Phrynomantis,microps,Phrynomantis_microps_Microhylidae,60.1,25.9,2.9586931167705806,5.6,4.8,5.199999999999999,3.7,3.8,3.75,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Phrynomantis_microps,Anura,Neobatrachia,Microhylidae,NA,Phrynomantis,microps,Phrynomantis_microps_Microhylidae,52.1,12.5,2.320794416806389,4.6,4.9,4.75,4,3.6,3.8,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Phrynomantis_microps,Anura,Neobatrachia,Microhylidae,NA,Phrynomantis,microps,Phrynomantis_microps_Microhylidae,45,7.8,1.9831924826807745,4.8,4.7,4.75,3.4,3.5,3.45,Subfossorial,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Physalaemus_cuvieri,Anura,Neobatrachia,Leptodactylidae,NA,Physalaemus,cuvieri,Physalaemus_cuvieri_Leptodactylidae,25.6,2.3,1.3200061217959123,3.6,3.5,3.55,2.6,2.6,2.6,Ground-dwelling,Nocturnal,Lentic water,NA,NA,Absent
Physalaemus_cuvieri,Anura,Neobatrachia,Leptodactylidae,NA,Physalaemus,cuvieri,Physalaemus_cuvieri_Leptodactylidae,26.8,1.9,1.2385623296301709,3.7,3.5,3.6,3.1,3.1,3.1,Ground-dwelling,Nocturnal,Lentic water,NA,NA,Absent
Physalaemus_cuvieri,Anura,Neobatrachia,Leptodactylidae,NA,Physalaemus,cuvieri,Physalaemus_cuvieri_Leptodactylidae,27.1,2.3,1.3200061217959123,3.2,3.5,3.35,2.8,2.8,2.8,Ground-dwelling,Nocturnal,Lentic water,NA,NA,Absent
Pipa_carvalhoi,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi_Pipidae,57.2,15,2.46621207433047,3.1,3.2,3.1500000000000004,3.1,3.2,3.1500000000000004,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pipa_carvalhoi,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi_Pipidae,42.2,11,2.2239800905693152,2.5,2.6,2.55,2.5,2.6,2.55,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pipa_carvalhoi,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi_Pipidae,52.3,13,2.3513346877207573,3.1,3.2,3.1500000000000004,3.1,3.2,3.1500000000000004,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pipa_carvalhoi,Anura,Archaeobatrachia,Pipidae,NA,Pipa,carvalhoi,Pipa_carvalhoi_Pipidae,35,5,1.7099759466766968,2.1,2.2,2.1500000000000004,2.1,2.2,2.1500000000000004,Aquatic,Nocturnal,Lentic water,Free-living larvae,Lentic water,Absent
Pipa_pipa,Anura,Archaeobatrachia,Pipidae,NA,Pipa,pipa,Pipa_pipa_Pipidae,127.6,195,5.798889997648997,3.1,NA,3.1,1.9,2.1,2,Aquatic,Nocturnal,Lentic water,No free-living larvae,No larvae,Absent
Pipa_pipa,Anura,Archaeobatrachia,Pipidae,NA,Pipa,pipa,Pipa_pipa_Pipidae,117.1,218,6.018461654806452,3.9,4.3,4.1,2.5,2.3,2.4,Aquatic,Nocturnal,Lentic water,No free-living larvae,No larvae,Absent
Pipa_pipa,Anura,Archaeobatrachia,Pipidae,NA,Pipa,pipa,Pipa_pipa_Pipidae,111.6,110,4.791419857062784,3.9,NA,3.9,2.4,NA,2.4,Aquatic,Nocturnal,Lentic water,No free-living larvae,No larvae,Absent
Pithecopus_hypochondrialis,Anura,Neobatrachia,Phyllomedusidae,NA,Pithecopus,hypochondrialis,Phyllomedusa_hypochondrialis_Hylidae,43.7,3.8,1.5604907507078847,5.5,5.3,5.4,4.3,4.4,4.35,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,NA
Pithecopus_hypochondrialis,Anura,Neobatrachia,Phyllomedusidae,NA,Pithecopus,hypochondrialis,Phyllomedusa_hypochondrialis_Hylidae,39.7,2,1.2599210498948732,5.4,5.1,5.25,3.7,4,3.85,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,NA
Pithecopus_hypochondrialis,Anura,Neobatrachia,Phyllomedusidae,NA,Pithecopus,hypochondrialis,Phyllomedusa_hypochondrialis_Hylidae,41.2,2.5,1.3572088082974532,5.3,5.3,5.3,3.8,4.1,3.9499999999999997,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,NA
Platymantis_hazelae,Anura,Neobatrachia,Ceratobatrachidae,NA,Platymantis,hazelae,Platymantis_hazelae_Ceratobatrachidae,31.5,2.2,1.300591446851387,4.7,5,4.85,4,3.9,3.95,Scansorial,NA,NA,No free-living larvae,No larvae,Absent
Platymantis_hazelae,Anura,Neobatrachia,Ceratobatrachidae,NA,Platymantis,hazelae,Platymantis_hazelae_Ceratobatrachidae,29.6,1.7,1.193483191927337,4.5,4.5,4.5,3.7,3.7,3.7,Scansorial,NA,NA,No free-living larvae,No larvae,Absent
Plethodontohyla_notosticta,Anura,Neobatrachia,Microhylidae,Cophylinae,Plethodontohyla,notosticta,Plethodontohyla_notosticta_Microhylidae,35.2,3.7,1.5466803737720354,4.2,4.5,4.35,3.5,3.7,3.6,Scansorial,Nocturnal,Plants,Free-living larvae,Lentic water,Absent
